Index;Arithmancy;Astronomy;Herbology;Defense Against the Dark Arts;Divination;Muggle Studies;Ancient Runes;History of Magic;Transfiguration;Potions;Care of Magical Creatures;Charms;Flying;;;;;;;;;;;
1195;-1,193306796;1,114635551;-1,128200408;-1,114635551;0,786784021;-0,020124897;0,879090835;-1,475405683;-1,607504215;-0,592411668;-0,267737919;-0,798640504;1,610187591;;;;;;;;;;;
1197;0,286548421;-0,882520828;0,828548119;0,882520828;0,781917069;1,651721135;1,046045288;0,33756832;0,469210554;-0,037633205;-0,752707285;1,485883004;-0,299736249;;;;;;;;;;;
1198;-0,167183598;0,786603937;-0,168339969;-0,786603937;0,950313606;-0,867263325;-0,37517922;0,854007325;0,771981169;1,328631858;0,097002461;-0,042859001;-0,621689868;;;;;;;;;;;
1199;-0,059965075;-0,647442067;0,700041298;0,647442067;0,864898599;1,376647078;0,904287506;0,11045604;0,142913001;-0,368820754;2,377286986;1,261839038;-0,029463042;;;;;;;;;;;
1200;2,011388979;-0,786570557;-1,092204873;0,786570557;-2,359943759;-0,32575817;-0,693865894;0,090799119;-0,093368183;0,126076194;0,923212743;-1,239913739;-0,867402087;;;;;;;;;;;
1201;0,713865151;0,440890876;0,730947455;-0,440890876;0,675330821;-0,487228384;-0,729555532;0,986224548;0,330367697;-0,332769548;-0,451231471;0,235024256;-0,742652735;;;;;;;;;;;
1202;-0,500699094;0,80017043;0,856835214;-0,80017043;0,591132552;-0,579377369;-0,814224656;0,076236075;0,401858738;-0,64188511;1,949392846;0,021794125;0,05476068;;;;;;;;;;;
1203;-0,448826892;-0,817946977;0,876027939;0,817946977;0,680927816;1,184052939;1,579061553;0,486628336;0,185025053;1,214182606;-2,081442175;1,544752515;0,341919566;;;;;;;;;;;
1206;-1,044099342;-0,869788382;0,704000893;0,869788382;0,420059192;0,949655797;1,0146443;0,77230477;0,42598745;1,448173739;0,870821975;1,420873665;0,017612185;;;;;;;;;;;
1207;1,14681235;-0,727445155;-1,670600621;0,727445155;-2,642226972;-0,217209703;-0,700881662;0,283380857;0,485213173;1,556885585;-1,103042873;-1,392172363;-1,093772528;;;;;;;;;;;
1208;1,188082497;-1,03703493;-1,376922576;1,03703493;-2,293509865;-0,477404298;-1,125577594;0,456120328;0,358266268;0,566914787;-1,88758991;-1,097993241;-1,344089932;;;;;;;;;;;
1209;0,692481345;1,154852711;-1,506964074;-1,154852711;-0,01017936;-0,544754825;0,636439558;-1,590883364;-2,349149306;-1,377757066;1,358159291;-1,643962205;1,488815375;;;;;;;;;;;
1210;0,616410102;0,708732557;1,194906495;-0,708732557;0,276970804;-0,618019878;-0,754127833;0,5365665;0,312272516;-0,524982514;-0,220750045;0,035219806;-0,181331819;;;;;;;;;;;
1211;0,175316691;0,782365598;1,317982266;-0,782365598;0,114414609;-0,228454235;-0,987052048;-0,501540847;0,088876252;-2,046097548;1,079235847;-0,160494459;0,330150759;;;;;;;;;;;
1212;1,81396314;-0,710681122;-1,77554905;0,710681122;-2,078147242;-0,28759946;-0,769143578;0,377991132;0,445817255;0,979961469;1,311064683;-1,312459303;-1,445404008;;;;;;;;;;;
1213;-0,246728961;0,916223215;0,792199415;-0,916223215;0,257746344;-0,980315962;-0,175743973;-0,219334018;0,574871161;0,558023169;1,850300089;-0,188966417;0,586915423;;;;;;;;;;;
1215;1,974790925;0,342952039;-1,331060627;-0,342952039;0,215403862;-0,477010746;1,243567028;-2,047405488;-2,167985372;-1,996383244;-0,023767303;-1,190392243;1,463640362;;;;;;;;;;;
1216;-0,899983271;-1,310404715;-1,352514797;1,310404715;-1,647421995;-0,487238991;-1,08212501;0,511648265;0,788052199;1,18994466;-0,310292036;-0,442919709;-1,178610274;;;;;;;;;;;
1217;0,748127159;-0,997040217;1,093532945;0,997040217;0,643452286;1,660507771;1,162305811;0,685100911;0,431433931;0,198220208;0,806147053;1,618466866;-0,398082539;;;;;;;;;;;
1218;-1,532692356;-1,152590618;0,436608558;1,152590618;0,22878798;0,978593615;0,905249372;0,483744597;0,386609405;1,212180393;0,153384897;1,37513394;0,082187117;;;;;;;;;;;
1219;0,445998538;-0,543463707;0,736618262;0,543463707;0,987789136;0,996505302;0,791463835;1,455265518;0,748981043;1,323934052;-0,91388415;1,437462012;-0,88694854;;;;;;;;;;;
1220;1,181733244;-0,770009925;-0,980322168;0,770009925;-2,284019309;-0,34513465;-0,729242936;-0,117176302;0,264382666;0,381556115;1,64599552;-1,105350792;-0,675212355;;;;;;;;;;;
1221;-1,323765982;1,15161339;0,223973509;-1,15161339;0,40302486;-0,187675922;-0,97489386;0,460389852;0,269617861;0,126261726;-0,347460596;-0,280156801;-0,170381711;;;;;;;;;;;
1222;2,006237698;-0,661817463;-1,722229059;0,661817463;-2,205661383;-0,15666486;-0,502708319;1,195799619;-0,663551746;1,210940764;0,740559708;-1,27163713;-1,356063414;;;;;;;;;;;
1223;1,323093978;0,707421852;-0,908557121;-0,707421852;0,906754386;-0,287467204;0,923732427;-2,027691519;-1,873926856;-2,507254163;-1,91036342;-0,89417372;1,399679455;;;;;;;;;;;
1224;0,693679317;0,624558519;0,90476919;-0,624558519;0,305442473;-0,855793063;-0,9985759;1,01555476;0,638246744;0,038930537;-0,514770648;0,013271202;-0,713077212;;;;;;;;;;;
1225;0,436055368;-1,011904542;0,770914406;1,011904542;0,390127437;1,196170721;1,047256736;0,245143935;0,340661124;0,146702576;-1,212826819;1,282225087;-0,11225404;;;;;;;;;;;
1226;-0,431276598;0,790997051;-1,504010676;-0,790997051;0,330263928;-0,842351051;0,423500156;-1,464586567;-1,837492586;-1,020062917;0,372690637;-1,229024791;1,342268145;;;;;;;;;;;
1227;0,268818431;-0,632190819;-1,599452857;0,632190819;-2,147988002;-0,63998827;-0,745160332;0,456669593;0,896778355;2,217035846;-0,977898346;-1,135879222;-1,062252593;;;;;;;;;;;
1228;-0,174730824;-1,218124976;-0,634347761;1,218124976;-1,320606172;-0,84638097;-0,831326715;0,260506259;0,336057068;0,323536245;0,118462795;-0,273810984;-0,662829524;;;;;;;;;;;
1229;-1,355871641;-1,355420141;-1,507557404;1,355420141;-1,904397057;-0,597655929;-1,083001924;0,708421294;0,960518186;1,976465364;-0,446360048;-0,486749771;-1,200510489;;;;;;;;;;;
1230;0,824977084;-0,91332018;1,178965048;0,91332018;0,554873761;0,732029568;0,879432665;0,374522273;-0,124792358;-0,523952475;0,067539759;1,293636404;0,043605898;;;;;;;;;;;
1231;0,224852846;-1,024242104;0,743423537;1,024242104;0,450964336;2,081889657;1,165474565;0,015284512;0,665260637;-0,020526845;-0,747087648;1,447364262;-0,242120264;;;;;;;;;;;
1232;0,673553382;0,813542612;-1,216956878;-0,813542612;0,567771183;0,187099274;1,131449194;-1,452626146;-1,512433935;-0,865159611;-1,034115897;-0,880420278;1,158572422;;;;;;;;;;;
1233;0,644502553;0,753758497;1,078131479;-0,753758497;0,392560913;-0,537757749;-0,893962973;0,42991402;0,353350811;-0,852625106;0,203823546;-0,019045118;-0,300350274;;;;;;;;;;;
1234;-0,481950827;1,112244048;0,547815866;-1,112244048;1,072230752;-0,689573896;-0,659376438;0,230144505;0,533035746;-0,119864566;-2,3481621;-0,02024577;-0,080324755;;;;;;;;;;;
1236;-0,930531566;-1,368010902;0,606494208;1,368010902;-0,1024081;1,240190535;0,61210411;0,25895174;0,062094004;-0,03022318;-1,612147312;1,274109589;-0,00346933;;;;;;;;;;;
1237;0,076663669;0,931710093;-0,551705154;-0,931710093;1,301220841;-0,045847394;1,504006146;-1,815433485;-1,048718308;-0,714002043;-0,388416312;-0,356673053;1,691443527;;;;;;;;;;;
1238;1,979403118;-0,039576129;1,07934849;0,039576129;0,000527934;-0,963625089;-0,701205958;-0,011168774;0,77289987;-1,116916224;-0,551308744;0,019009295;-0,445157766;;;;;;;;;;;
1239;0,096250517;-0,808454096;-1,938249562;0,808454096;-1,959393614;-0,231437513;-0,498672409;0,738895812;0,518409552;2,325076427;0,946690348;-0,972390232;-1,207776448;;;;;;;;;;;
1240;0,056417937;0,850610969;0,426202863;-0,850610969;0,418842454;-0,242815885;-0,508398296;-0,039965883;0,211707731;-0,498368399;-0,320134732;-0,222924956;0,007276103;;;;;;;;;;;
1241;0,079359107;-0,9205381;-1,209029593;0,9205381;-2,306650636;-0,740515202;-0,972871716;0,087238992;1,00409877;1,487821507;-0,019025051;-0,998290177;-0,879580244;;;;;;;;;;;
1245;1,272419749;0,399608882;0,18301154;-0,399608882;0,089349807;-0,955680236;-0,909601636;0,779549202;1,025598408;0,445702516;2,310346518;-0,286741609;-1,054884297;;;;;;;;;;;
1246;0,14632576;-1,313607741;0,444261048;1,313607741;0,283297842;1,426393104;0,695672887;0,794526383;0,585177221;0,452166133;2,340574246;1,392772715;-0,777959155;;;;;;;;;;;
1248;-0,95197527;-0,576685505;0,701236612;0,576685505;0,813795604;1,550625446;0,845573524;0,521767728;0,836429253;0,87507578;1,037960122;1,45105954;-0,264225154;;;;;;;;;;;
1249;-1,436375381;1,080662356;0,863589004;-1,080662356;0,092756673;-0,257043864;-1,242135269;0,266627985;0,172526879;-0,58073247;0,329669534;-0,210637334;0,121484698;;;;;;;;;;;
1250;-0,728553431;0,996311026;0,408644932;-0,996311026;0,859301605;-0,33814363;-0,686119987;0,72169837;0,241289124;0,158875373;0,661749984;0,039003852;-0,292163278;;;;;;;;;;;
1251;0,034075753;1,034738605;0,278109193;-1,034738605;0,522995225;0,005961161;-0,481707011;1,455262452;-0,072597796;0,815055924;-0,979606274;-0,04759105;-0,650446692;;;;;;;;;;;
1252;-1,315559872;1,47211664;0,818305633;-1,47211664;0,437336871;-0,501695242;-1,26354923;-0,261896637;0,456903606;-0,831683333;-0,372765412;-0,412163667;0,304259384;;;;;;;;;;;
1253;-0,086020973;0,930402513;0,297263688;-0,930402513;0,941309745;-1,220445059;-0,794069879;0,74722075;1,059431176;0,87805382;-1,100419164;-0,06784167;-0,610432749;;;;;;;;;;;
1257;1,325669619;-0,97109308;0,364083557;0,97109308;0,675817516;1,316533625;1,22455163;1,130005476;0,181624045;0,804829198;0,368992752;1,312509973;-0,797403271;;;;;;;;;;;
1259;-0,047386365;0,737842456;-1,025264022;-0,737842456;0,466295235;-1,276213319;0,744199638;-2,434633989;-2,239631458;-2,163974551;0,197355179;-1,230497439;2,218993084;;;;;;;;;;;
1260;-0,297522987;1,123240993;0,62202836;-1,123240993;-0,018453179;-0,092023258;-1,224118169;0,30209999;0,164687908;-0,80022763;0,399521063;-0,451553023;-0,241199227;;;;;;;;;;;
1261;1,910220216;0,545752444;0,577199514;-0,545752444;0,403511555;-0,427272707;-0,923515425;0,083551151;0,568572511;-1,471233544;-1,621728187;-0,264934125;-0,778266168;;;;;;;;;;;
1263;-0,395337428;-1,00399231;-0,825620933;1,00399231;-2,445358766;-0,652105201;-0,916015002;-0,175878961;0,84403243;1,167992345;-0,461788622;-0,856529008;-0,450376976;;;;;;;;;;;
1264;1,479249671;-0,771821325;-1,756425506;0,771821325;-2,303973812;-0,447591383;-0,836634008;0,660013917;0,401596324;1,442113917;-0,455193391;-1,308000388;-1,439161424;;;;;;;;;;;
1265;-0,164607958;-1,14558744;0,898002489;1,14558744;0,276727457;1,634621807;1,049857055;0,411150489;0,665530934;0,552034662;0,018502818;1,53333437;-0,218582651;;;;;;;;;;;
1266;-0,930591464;-1,417401332;-1,266744508;1,417401332;-2,373814572;-0,742932212;-1,527391149;0,710332969;0,902814478;1,38509679;1,345025438;-0,684540994;-1,315640121;;;;;;;;;;;
1268;0,120928747;0,61261442;1,169792851;-0,61261442;0,510097803;-0,754701044;-1,183485598;0,52995705;0,561485788;-0,904212025;0,703898113;0,140220535;-0,411591082;;;;;;;;;;;
1269;-0,616003931;0,588560909;-1,334408017;-0,588560909;0,246795702;-1,2021163;0,838570778;-2,041797577;-2,046607405;-1,084992266;-0,106492071;-1,176281451;2,045121756;;;;;;;;;;;
1270;-0,655477119;1,060817265;0,450598611;-1,060817265;0,70988618;-0,325149436;-0,989700485;0,463454711;0,343061998;-0,368702404;-0,000823143;-0,126763531;-0,326650998;;;;;;;;;;;
1271;1,575746342;0,76534235;-0,878221422;-0,76534235;0,525185354;-0,548065798;1,269991666;-2,203900023;-1,824246502;-1,823566972;-0,844505216;-1,079910623;1,755711446;;;;;;;;;;;
1273;-0,701599054;1,364365583;-1,107219499;-1,364365583;0,742008063;0,192211013;0,897639653;-1,26761281;-1,44643388;-0,326492746;0,592157426;-0,900120078;1,388115323;;;;;;;;;;;
1274;-1,123045719;0,986183608;0,897358231;-0,986183608;0,204696568;-0,390614293;-1,305149694;0,969121201;0,224058116;-0,103604399;0,220026435;-0,043570288;-0,316621928;;;;;;;;;;;
1277;-0,923822921;1,26421763;-0,944806947;-1,26421763;0,745658277;-0,217877442;0,803549748;-1,873621155;-1,774151395;-1,223645341;0,658143074;-0,973333683;1,89683479;;;;;;;;;;;
1279;-1,453446487;0,765688812;1,193890833;-0,765688812;-0,245739834;0,117530421;-0,806719747;0,446539348;-0,356498964;-0,483613928;1,086146979;0,052863133;0,450908951;;;;;;;;;;;
1280;0,067918471;-0,903907404;0,828456025;0,903907404;0,678981035;1,767474952;1,271910574;0,534796738;0,629083775;0,712071231;1,069025981;1,585205957;-0,280087458;;;;;;;;;;;
1281;-0,761138278;1,220953078;0,57372623;-1,220953078;0,123418471;-0,168340583;-1,520188157;0,759969913;0,297975211;-0,465907545;1,488415376;-0,383202344;-0,539410558;;;;;;;;;;;
1283;-0,554488052;1,279495661;0,094891997;-1,279495661;1,476674459;-0,390268444;-0,688236181;1,019573671;0,363961588;0,40101152;0,96991037;0,048141327;-0,65935005;;;;;;;;;;;
1284;0,409939571;-0,956213874;-0,815891686;0,956213874;-2,135333927;-0,389791162;-0,774078498;-0,048284713;0,238209479;0,37800531;-0,292056914;-0,820831514;-0,548927941;;;;;;;;;;;
1285;1,231329298;0,407993613;-1,564311242;-0,407993613;0,161624043;-0,466162578;0,752066331;-1,671522293;-1,992418093;-1,734627412;-0,968317332;-1,247328192;1,09522554;;;;;;;;;;;
1288;-0,052238153;-1,174201472;0,861538393;1,174201472;0,265533467;1,318475387;0,603777898;0,216821953;0,3523637;-0,445704735;2,254043325;1,33826197;-0,236901054;;;;;;;;;;;
1289;-0,29566613;0,868284341;1,103582332;-0,868284341;0,117578128;-0,553677805;-0,584422167;0,166882389;0,170925156;-0,24148038;0,562581434;-0,077209033;0,352153311;;;;;;;;;;;
1290;0,870919323;-1,257009716;1,030368715;1,257009716;0,210050215;0,978104599;0,864842234;0,954925812;0,060854673;0,186362027;-1,066487648;1,427148922;-0,420596778;;;;;;;;;;;
1291;-1,630387;1,076304029;0,505956459;-1,076304029;0,914054814;-0,913368154;-0,064928782;1,178081974;0,363470371;2,191879476;-1,688106179;0,273777437;0,189948452;;;;;;;;;;;
1292;0,053003716;-1,212737355;-1,186357468;1,212737355;-1,486082538;-0,829596508;-1,066364759;0,696181882;0,51946873;0,8624328;-1,469815373;-0,506656697;-1,257205436;;;;;;;;;;;
1293;-0,003061389;-0,881235709;-1,767514022;0,881235709;-1,794160596;-0,686180376;-0,787571984;1,287512347;0,392636951;2,378269927;1,58193004;-0,826197462;-1,423094444;;;;;;;;;;;
1294;-1,478124717;-0,764585042;0,494303904;0,764585042;0,71499648;1,349546982;0,774709122;0,931821245;0,661728853;1,379510792;2,634168902;1,507390041;-0,360217682;;;;;;;;;;;
1295;-0,029177186;-0,866954583;-1,510313607;0,866954583;-2,198604302;-0,02019437;-0,544428693;0,283815004;0,356677585;1,539626301;1,154231193;-0,936279623;-0,815414662;;;;;;;;;;;
1296;-0,299020453;-1,307816434;0,616195897;1,307816434;0,125851947;1,138841103;0,978379502;0,594510549;0,442888495;0,866617885;-0,979494935;1,405364199;-0,225746272;;;;;;;;;;;
1298;2,202465566;-1,215992854;0,582659459;1,215992854;0,803818352;2,33391681;2,335704015;0,734625159;1,066722876;1,651179801;-1,045929439;1,795054914;-0,766395024;;;;;;;;;;;
1299;0,155070958;-0,616761094;0,872080864;0,616761094;0,937902879;1,194257146;0,912222528;0,576318995;0,630552659;0,439393805;-0,917214663;1,415560068;-0,333200595;;;;;;;;;;;
1300;-0,696268077;-1,165003512;-1,109987071;1,165003512;-1,503603565;-0,520407549;-0,628044695;0,506854695;0,33494806;1,271252918;-0,04678248;-0,362387247;-0,745108834;;;;;;;;;;;
1301;0,115657669;0,628675545;-1,170331311;-0,628675545;0,501580637;-0,354947136;1,018069493;-2,000841278;-1,867622932;-1,520326925;1,027513111;-0,956448303;1,702495971;;;;;;;;;;;
1302;0,92255193;0,877092142;0,751863682;-0,877092142;0,761232523;-1,454669161;0,205245296;-0,559442521;0,945193385;0,534810425;0,542146234;-0,152871741;0,549766928;;;;;;;;;;;
1303;1,844751029;0,313910053;0,691756235;-0,313910053;0,679224383;-1,33360896;-1,333774225;0,579556856;1,374431864;-0,785762228;1,187329717;-0,033666899;-1,293330556;;;;;;;;;;;
1305;1,313330504;-0,745526404;-1,563818432;0,745526404;-2,071576857;-0,280841133;-0,780253652;0,238313103;0,460895432;0,89011395;1,347116899;-1,186718589;-1,212995658;;;;;;;;;;;
1306;-0,026781241;0,925161715;0,685151289;-0,925161715;0,952747082;-0,222720526;-0,982109298;0,544127713;0,208935048;-1,014728239;0,619949144;0,063763462;-0,488651183;;;;;;;;;;;
1307;-0,004858348;-1,067038674;0,634872632;1,067038674;0,491846733;2,071494174;1,071480376;0,144731358;0,312388725;-0,245510659;-0,297458099;1,443323015;-0,244269351;;;;;;;;;;;
1308;-0,069429056;-1,170860856;-0,02462582;1,170860856;0,156757091;1,525265724;1,407945834;0,333776999;0,239478014;1,125113823;-0,188128389;1,151430254;-0,170074699;;;;;;;;;;;
1309;-0,627085175;0,519142977;-1,755500315;-0,519142977;-0,011152751;-0,651477292;0,871740487;-1,400361375;-1,912421609;-0,194080759;-1,818836209;-1,184017976;1,484210189;;;;;;;;;;;
1310;-1,350840157;-1,484134014;0,668045752;1,484134014;-0,246713225;0,883116068;0,131511919;0,18773076;-0,182659726;-0,684498185;-0,20869771;1,18289303;0,058240153;;;;;;;;;;;
1311;1,039294334;0,755646832;1,082393141;-0,755646832;0,32101672;-0,788083058;-0,964821853;0,765982638;0,580846278;-0,388168734;-0,41573364;-0,052362931;-0,570623481;;;;;;;;;;;
1312;-1,79229296;1,563899672;0,822105543;-1,563899672;0,514721407;-0,305836717;-1,417493209;0,394121905;0,217144537;-0,515967111;0,514990959;-0,280746315;0,070520647;;;;;;;;;;;
1314;-0,218936003;1,004662077;0,477736222;-1,004662077;0,934496012;-0,136414787;-0,945605942;0,976803281;0,140304199;-0,399459015;-1,664730166;0,051900336;-0,670709507;;;;;;;;;;;
1315;-1,615771737;1,228813859;0,564441888;-1,228813859;0,171357947;-0,281536592;-1,048058524;0,319636274;0,220580626;0,035592149;2,581874463;-0,301032215;0,147273735;;;;;;;;;;;
1316;-1,019181518;0,986924118;1,164877727;-0,986924118;0,056497881;-0,562679088;-1,006187415;-0,013917459;0,279429067;-0,600038215;0,357875656;-0,153631964;0,410895008;;;;;;;;;;;
1317;0,058214896;-0,997872145;-1,323496416;0,997872145;-2,905042377;-0,717882579;-1,288613024;0,345909685;0,983889267;1,697781947;-1,039893135;-1,224067406;-1,095614602;;;;;;;;;;;
1318;0,504399689;-1,066373519;-0,973607624;1,066373519;-1,555923298;-0,679694489;-0,775387177;0,660668802;-0,035754439;0,574754045;-0,425104731;-0,559616269;-0,935456492;;;;;;;;;;;
1319;-1,000133758;0,941202227;0,859620069;-0,941202227;0,325640324;-0,545476521;-0,650565578;-0,022571682;0,283425131;-0,181410385;0,110942813;-0,084906863;0,418570317;;;;;;;;;;;
1321;0,398439037;0,324576797;-1,613179967;-0,324576797;-0,048141585;-1,068173666;0,797865403;-1,417713163;-1,211782446;-0,032378541;1,384922121;-1,170145038;1,116716404;;;;;;;;;;;
1323;2,05164085;0,114445511;-1,336065943;-0,114445511;0,258233039;-0,543934099;0,959135818;-2,119170803;-1,823531965;-2,339490801;-0,385594293;-1,113083902;1,173411352;;;;;;;;;;;
1325;0,953699211;0,696257905;-0,995780595;-0,696257905;0,531025696;-0,564750218;1,290425678;-1,980311421;-1,675419872;-1,19786589;1,755448362;-0,966061487;1,709454918;;;;;;;;;;;
1326;1,208028736;-0,912937717;0,472564329;0,912937717;0,704045838;1,474651252;1,06846423;0,103971556;0,278254185;-0,457497471;0,222545752;1,166243229;-0,412921469;;;;;;;;;;;
1327;-1,004566255;-1,063134956;0,695773738;1,063134956;-0,070042869;1,3602787;0,69809331;0,3162967;0,277991614;0,419799346;2,11714056;1,236337414;0,037670326;;;;;;;;;;;
1328;1,413301295;1,213430589;-1,053729944;-1,213430589;0,333427447;-0,235815122;1,444857111;-1,516377713;-1,682280371;-0,366935198;-1,052629458;-1,209905401;1,541723837;;;;;;;;;;;
1329;0,436594455;1,117433337;-1,402885443;-1,117433337;0,111007743;-0,376426208;0,906791517;-1,421024877;-1,880332074;-0,548882716;0,028075221;-1,376905303;1,433757826;;;;;;;;;;;
1330;0,939982428;1,083089399;-1,112275037;-1,083089399;-0,063715832;-1,336515839;1,098852213;-1,968772083;-1,76864807;-0,485866889;-0,893687548;-1,553731205;2,000911977;;;;;;;;;;;
1331;0,312364725;1,245829443;0,326873411;-1,245829443;0,952747082;-0,860735713;-0,641974815;-0,229021947;0,820762854;-0,261078098;1,804281245;-0,371457576;-0,115324163;;;;;;;;;;;
1332;0,967535791;-1,376021838;0,414232125;1,376021838;0,294978527;1,284908695;1,008222611;0,711332136;0,159175137;0,197656372;-1,496077705;1,31153238;-0,62967219;;;;;;;;;;;
1333;-0,236725892;0,82866604;0,660435282;-0,82866604;0,951286996;-0,909147903;-0,354445164;0,083717677;0,612768635;0,130410079;1,676195143;0,093375754;0,115549125;;;;;;;;;;;
1334;-0,08656006;-1,625496967;0,343054797;1,625496967;-0,112142004;1,714660986;1,145406115;0,511085694;0,352029425;0,702538507;0,45327529;1,43398638;-0,391942292;;;;;;;;;;;
1336;-1,375997576;-0,998888157;1,423401008;0,998888157;0,343404698;2,018828095;0,712367086;0,096603619;1,007069027;0,086198876;-0,070134837;1,773780041;0,035316564;;;;;;;;;;;
1337;1,197965769;0,400575948;0,926839568;-0,400575948;-0,158378047;-0,339558167;-0,571061693;-0,487325079;0,250331454;-1,453856283;-0,772817389;-0,251948873;0,107771479;;;;;;;;;;;
1338;0,794009499;-1,315772286;1,202937828;1,315772286;0,567527836;1,752292731;1,117652548;0,67986128;0,437181099;-0,104705088;-0,45445286;1,786180331;-0,478417438;;;;;;;;;;;
1340;0,050787467;-1,017320682;-0,719359955;1,017320682;-1,859377752;-0,497332428;-0,744244984;0,342118752;-0,055122106;0,477728357;0,103375933;-0,581756066;-0,546062492;;;;;;;;;;;
1341;1,954365497;-0,907691945;0,89758283;0,907691945;0,937902879;1,068160086;1,116396941;0,886182128;0,503685055;0,184371328;-1,316630442;1,437095557;-0,77458202;;;;;;;;;;;
1343;-0,162152114;-0,930195102;-1,648546669;0,930195102;-2,450469066;-0,222543571;-0,858154375;0,675761233;0,439564991;1,901874441;0,304606858;-1,036211438;-1,11495638;;;;;;;;;;;
1344;-1,711609524;-1,162809861;0,823721031;1,162809861;0,197882835;1,451596721;0,597211332;-0,083650297;0,337216497;-0,176804302;1,488800028;1,433799738;0,254421046;;;;;;;;;;;
1346;-0,316091558;-1,184366307;-1,57284659;1,184366307;-1,615786807;-0,832948719;-1,279102535;1,29477436;0,565130784;1,618607924;0,415494963;-0,595186299;-1,670444062;;;;;;;;;;;
1347;0,533929707;0,773865075;1,014375777;-0,773865075;0,637855291;-0,421565236;-1,346272923;0,525881074;0,396045472;-1,5203855;-1,362372806;0,007895012;-0,666411334;;;;;;;;;;;
1348;0,507214924;0,485701106;-1,423168105;-0,485701106;0,309336035;-0,253226482;0,924903357;-1,52513986;-1,427406752;-0,812047916;0,289671403;-0,969951372;1,103412536;;;;;;;;;;;
1349;-0,529630126;-1,109699867;-0,877061362;1,109699867;-2,152854954;-0,867698452;-1,089434764;0,018035924;1,027872585;1,182741378;1,662750151;-0,710231536;-0,703559829;;;;;;;;;;;
1350;1,28362079;-0,86549147;-0,874277282;0,86549147;-1,712152456;-0,582139628;-0,714284909;0,285995412;-0,061959517;0,111630674;-1,921378699;-0,808002176;-0,815721675;;;;;;;;;;;
1352;-0,261583818;-0,911439325;0,828822565;0,911439325;0,617900788;1,290850896;1,39929742;0,589881529;0,661152694;1,363202891;-0,015394069;1,573471431;-0,041129511;;;;;;;;;;;
1353;-0,169220151;-1,518854687;0,568991218;1,518854687;-0,136720111;1,86030949;1,054359988;0,569540377;0,683769713;0,85315798;0,168448895;1,506824426;-0,472788878;;;;;;;;;;;
1354;-1,029543978;1,323574604;1,023445696;-1,323574604;0,077669122;-0,53876499;-0,782691801;0,500687311;0,241380947;0,451021797;-0,515610112;-0,231672077;0,333425558;;;;;;;;;;;
1355;-1,561623388;-1,159866135;0,721651166;1,159866135;0,096893582;1,584799352;0,577728582;0,500662248;0,93077041;0,90517664;-0,252511951;1,512152818;-0,28203187;;;;;;;;;;;
1357;0,19610151;0,69361412;0,830218052;-0,69361412;0,73519433;-0,675701498;-0,842672922;0,242069265;0,503294003;-0,77783704;0,698202024;0,062772212;-0,268113977;;;;;;;;;;;
1358;-0,273443744;1,86223358;-0,800253517;-1,86223358;0,432226571;-0,991280456;0,984628809;-1,864242942;-2,078925704;-0,583689802;-1,069150329;-1,493583654;2,384268067;;;;;;;;;;;
1359;-0,131963212;-1,25788685;1,084498599;1,25788685;0,305929169;1,700875059;1,242635284;0,401542997;0,506135827;0,473846656;-1,160495608;1,689609204;-0,055149742;;;;;;;;;;;
1360;-1,333050268;1,378035425;0,77646792;-1,378035425;0,532972477;-0,277510341;-1,395470168;0,726420328;0,247743217;-0,39278202;-0,701850094;-0,179536461;-0,255628808;;;;;;;;;;;
1361;0,971548999;-1,229526586;-1,779747248;1,229526586;-2,497435152;-0,420359904;-1,359064583;0,870706139;0,471063705;1,012324316;0,41869017;-1,150076507;-1,801231324;;;;;;;;;;;
1362;0,130153134;0,791396784;-0,991440603;-0,791396784;0,934252665;-0,249800866;0,8887064;-1,861688959;-1,765991885;-1,821610294;-0,690645375;-0,789764782;1,526782569;;;;;;;;;;;
1363;1,066488306;0,533841919;-1,361052248;-0,533841919;-0,062012399;-1,249684914;0,820898412;-2,081785527;-1,936716033;-1,43895606;0,4966233;-1,458746533;1,681516794;;;;;;;;;;;
1364;-0,284644785;-0,487451329;0,781178522;0,487451329;1,0673638;2,063560984;1,180454183;0,394367845;1,269954663;0,960374546;-2,313088238;1,596899512;-0,445567116;;;;;;;;;;;
1365;-1,257697808;1,459721207;0,841621948;-1,459721207;0,105167401;0,253170906;-1,389711998;0,656129651;-0,204243757;-0,809579124;0,227560604;-0,340081292;-0,103760031;;;;;;;;;;;
1366;0,746449998;0,417556022;0,407982361;-0,417556022;0,691878458;-1,197346212;-1,033990902;0,544150372;1,166783757;-0,061518351;1,629667223;-0,020842113;-0,91304459;;;;;;;;;;;
1367;-0,785277421;-1,262835441;-0,745962373;1,262835441;-2,15528843;-0,527328307;-0,951952838;-0,184315557;0,759034349;0,728907578;0,042488214;-0,551856983;-0,474119265;;;;;;;;;;;
1368;-1,11561829;-0,588787397;0,468314509;0,588787397;0,732274159;1,42140808;0,958857623;0,121605746;0,603625765;0,703018587;0,408692449;1,270721588;0,047290046;;;;;;;;;;;
1369;0,041443283;1,078556518;0,604040778;-1,078556518;0,72205356;-0,633347792;-0,997015332;0,70834311;0,554291922;-0,115768484;1,161143232;-0,129797596;-0,533167974;;;;;;;;;;;
